Nº de abonados;Sexo;Edad;Tipo de abono;Centro deportivo;Mes
1;MUJER;46;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;MUJER;48;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;MUJER;51;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;MUJER;53;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;MUJER;55;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;MUJER;56;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;MUJER;57;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;MUJER;58;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;MUJER;59;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;17;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;18;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
3;HOMBRE;19;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
5;HOMBRE;21;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;22;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
3;HOMBRE;23;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
3;HOMBRE;25;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;26;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
6;HOMBRE;27;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;28;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;29;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;31;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;32;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;33;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;34;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;35;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;36;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;37;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;38;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;39;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;40;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;42;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;43;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;44;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;45;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;46;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;48;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;50;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
3;HOMBRE;53;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;54;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;57;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;58;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;59;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;60;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
2;HOMBRE;61;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;HOMBRE;64;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Wilfred Agbonavbare;mar-25
1;MUJER;17;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;19;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;20;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;21;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;MUJER;22;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;MUJER;24;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;MUJER;25;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;MUJER;26;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;MUJER;27;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;31;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;32;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;38;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;42;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;MUJER;43;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;44;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;46;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;47;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;49;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;50;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;MUJER;53;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;54;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;55;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;56;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;59;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;MUJER;60;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;MUJER;61;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;62;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;MUJER;63;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;64;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;MUJER;65;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
5;MUJER;66;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;67;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;68;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;MUJER;69;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;MUJER;73;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;MUJER;76;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;11;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;16;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;19;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;20;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;22;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;23;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;24;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
4;HOMBRE;25;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;26;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;27;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;31;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;32;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;33;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;35;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;HOMBRE;36;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;37;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;38;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;39;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;40;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;41;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;46;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;47;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;48;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;49;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;50;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;51;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;52;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;53;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
4;HOMBRE;54;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;58;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;59;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;60;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;HOMBRE;61;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;HOMBRE;62;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
4;HOMBRE;63;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;64;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
5;HOMBRE;65;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
8;HOMBRE;66;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
8;HOMBRE;67;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
9;HOMBRE;68;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
6;HOMBRE;69;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;HOMBRE;70;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;HOMBRE;71;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
4;HOMBRE;72;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;73;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;HOMBRE;74;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;HOMBRE;75;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;76;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;77;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;78;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;79;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
2;HOMBRE;80;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
3;HOMBRE;81;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;82;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
1;HOMBRE;83;ADM USO LIBRE;Wilfred Agbonavbare;mar-25
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
